2000,台商投资区,103.12,南 北,3
2000,台商投资区,118.0,南,4
2300,台商投资区,126.0,南 北,4
1200,台商投资区,40.0,南,1
1900,台商投资区,118.0,东南,4
1600,泉港区,88.0,南,2
500,泉港区,40.0,南,1
1800,泉港区,92.0,东南,3
1700,泉港区,123.0,南,3
1500,泉港区,130.0,南,3
1600,泉港区,135.0,东南,3
2000,泉港区,100.0,东,2
1400,泉港区,90.0,南,2
1550,泉港区,95.0,南,2
1900,泉港区,128.87,南 北,3
1800,泉港区,88.0,南,2
1700,泉港区,60.0,东南,2
2500,泉港区,92.0,东,3
1200,泉港区,48.11,南,1
1000,泉港区,40.0,南,1
800,泉港区,68.0,东南,2
1200,泉港区,65.0,南 北,1
2500,泉港区,117.0,南,3
1300,泉港区,45.0,南,1
750,泉港区,50.0,南,1
1100,泉港区,45.0,南,1
500,泉港区,39.0,南,1
1400,泉港区,130.0,南,3
1500,泉港区,102.0,南,3
1600,泉港区,140.0,南,4
700,泉港区,40.0,南,1
800,泉港区,120.0,南,3
900,泉港区,49.32,南 北,1
1500,泉港区,166.0,南,3
1800,泉港区,102.25,东南,2
1500,石狮中心,45.0,南,1
1500,石狮中心,69.0,南,2
1300,石狮中心,91.0,南,3
3200,石狮中心,145.0,南,3
3000,石狮中心,120.0,东南,3
2800,石狮中心,143.0,南,3
3000,石狮中心,103.0,南 北,3
2500,石狮中心,142.0,南 北,3
2500,石狮中心,120.0,南 北,4
2000,石狮中心,110.0,南 北,3
3000,石狮中心,105.0,南 北,3
3000,石狮中心,105.0,南 北,3
850,石狮中心,35.0,南 北,1
4500,石狮中心,121.0,南 北,4
3000,石狮中心,167.0,南 北,4
3800,石狮中心,210.0,南 北,1
550,石狮中心,35.0,西南,1
2600,石狮中心,97.65,南 北,3
2700,石狮中心,113.0,南,3
2500,石狮中心,117.0,南,3
1800,石狮中心,59.0,东南,1
1100,石狮中心,50.0,南,1
1500,石狮中心,70.0,东 北,2
1000,石狮中心,95.0,南,3
800,石狮中心,45.0,南 北,1
800,石狮中心,65.0,东,2
750,石狮中心,35.0,南,1
600,石狮中心,75.0,东南,2
500,石狮中心,29.0,南,1
450,石狮中心,29.0,南,1
2600,服装城,89.0,南,3
1300,服装城,39.0,南 北,1
3000,服装城,193.0,南,3
1300,服装城,38.0,南,1
700,服装城,50.0,东 西,1
2500,服装城,142.0,南,3
2200,服装城,70.0,南 西南,2
3500,服装城,103.0,南 北,3
850,服装城,27.0,北,1
1200,服装城,130.81,南,4
1500,服装城,39.0,南,1
3500,服装城,148.0,东,4
3100,服装城,145.0,南 北,3
3200,服装城,103.0,南 北,3
1000,服装城,120.0,南 西北,3
1500,服装城,130.0,南,3
2800,服装城,122.0,南,3
3000,服装城,130.0,南 北,3
3600,服装城,145.0,南 北,3
3000,服装城,144.0,南,3
1500,服装城,107.6,南 北,3
3000,服装城,121.0,南,3
1200,服装城,107.5,南 北,3
2800,服装城,144.0,南,3
1100,服装城,40.0,南 北,1
900,服装城,105.0,南,3
1000,服装城,40.0,南 北,1
700,服装城,20.0,南,1
5300,服装城,230.0,南 北,4
2500,服装城,98.26,西南,3
3500,展览城,142.0,东南,4
1600,展览城,49.0,南 北,1
1500,展览城,61.0,西北,1
950,展览城,33.0,东南,1
700,展览城,40.0,南,1
2000,展览城,78.0,东南,2
950,展览城,36.0,东南,1
1000,展览城,45.0,东南,2
900,展览城,60.0,南,2
2500,展览城,180.3,东南,5
2800,展览城,95.97,东南,3
2000,展览城,90.0,南,2
3500,展览城,150.0,南,3
3000,展览城,100.0,东南,3
2000,展览城,120.0,南,3
2300,展览城,90.0,南,2
2800,展览城,62.0,东南,3
1000,展览城,35.0,东南,1
2800,展览城,108.0,南,4
2000,展览城,76.0,西南,2
2800,展览城,63.0,东南,3
1100,展览城,23.0,南,1
2000,展览城,75.0,南,3
2200,展览城,95.0,东南,3
2600,展览城,123.0,东南,3
2700,展览城,100.0,东,2
1000,展览城,45.0,南,1
1000,展览城,45.0,东 东南,2
1000,展览城,45.0,东 东南,2
2000,展览城,118.0,南,3
2300,晋江周边,130.0,南 北,3
2500,晋江周边,130.0,南 北,3
2500,晋江周边,150.0,南,4
800,晋江周边,82.97,南,2
1600,晋江周边,98.0,东南,3
2500,晋江周边,250.0,东南 西北,6
2000,晋江周边,150.0,南,4
600,晋江周边,80.0,东南,3
1500,晋江周边,120.0,南 北,4
2500,晋江周边,132.9,南,3
2900,晋江周边,106.0,南,3
3000,晋江周边,180.0,东南 南,3
700,晋江周边,89.0,南 北,3
1600,晋江周边,84.0,南 北,3
2000,晋江周边,98.0,南,3
2500,晋江周边,144.0,南 北,3
2200,晋江周边,98.0,南,3
1300,晋江周边,63.0,南,2
1600,晋江周边,84.0,南 北,3
1100,晋江周边,43.0,东南,1
1100,晋江周边,43.0,东南,1
2500,晋江周边,145.0,南,4
3000,晋江周边,120.0,南 北,4
1000,晋江周边,220.0,南 北,5
1500,晋江周边,56.57,南 北,2
500,晋江周边,120.0,南,4
1300,晋江周边,64.0,西南,1
1000,晋江周边,97.0,南 北,3
2200,晋江周边,135.0,南 北,3
1700,晋江周边,130.0,南,3
1600,SM广场,160.0,南 北,4
2200,SM广场,80.0,南,2
1600,SM广场,40.0,南,1
950,SM广场,53.0,南,1
2100,SM广场,90.0,东南,3
1500,SM广场,45.0,东南,2
1600,SM广场,39.6,南,2
6800,SM广场,241.85,南,4
2800,SM广场,170.0,东南,4
1200,SM广场,80.0,南,2
1150,SM广场,65.43,南,2
2200,SM广场,92.0,南,2
800,SM广场,80.0,东南,1
2800,SM广场,145.0,南,4
4500,SM广场,188.51,东南,4
2000,SM广场,154.0,南,3
3600,SM广场,107.0,南,3
2500,SM广场,79.57,南,1
1500,SM广场,127.0,东南,3
2500,SM广场,131.0,东南,3
2500,SM广场,142.0,南,3
1300,SM广场,40.0,东 西,1
1400,SM广场,40.0,东 西,1
2200,SM广场,79.0,南,2
5000,SM广场,295.44,南,5
2300,SM广场,153.0,南 北,3
2000,SM广场,79.0,东 西,2
3700,SM广场,173.24,南,4
1800,SM广场,130.0,南,3
2700,SM广场,154.0,南 北,3
1100,紫帽镇,64.0,南,1
2100,紫帽镇,138.0,东,3
1600,紫帽镇,140.0,南,3
1100,紫帽镇,65.0,南,2
1700,紫帽镇,125.0,南,3
1700,紫帽镇,118.0,南,3
1700,紫帽镇,115.0,南,3
1800,紫帽镇,116.0,南,3
900,紫帽镇,38.0,南,1
1200,紫帽镇,65.0,南,2
1500,紫帽镇,118.0,南,3
10000,紫帽镇,220.0,南,5
850,紫帽镇,38.0,南,1
1500,紫帽镇,116.0,南,3
1200,紫帽镇,60.0,南,2
1700,紫帽镇,117.0,南,3
1800,紫帽镇,139.0,南,3
3000,紫帽镇,300.0,东南,4
1600,紫帽镇,115.0,南,3
1000,紫帽镇,39.0,南,1
1800,紫帽镇,141.0,南,3
1200,紫帽镇,65.08,南,2
1200,紫帽镇,65.0,南,2
2500,紫帽镇,90.0,南,3
1600,紫帽镇,57.0,南,1
1400,紫帽镇,95.0,东南,2
1500,紫帽镇,95.0,南,2
1800,紫帽镇,108.0,南,3
1600,紫帽镇,115.0,南,3
2000,紫帽镇,137.0,南,3
1800,泉州桥南,55.0,东南,2
500,泉州桥南,23.0,西,1
2500,泉州桥南,101.0,南,3
2200,泉州桥南,124.0,东 东南,3
1500,泉州桥南,42.0,南,1
2000,泉州桥南,85.0,东南,3
2500,泉州桥南,138.0,东南,3
3000,泉州桥南,88.18,南,3
2500,泉州桥南,76.0,南,2
800,泉州桥南,60.0,南,1
2200,泉州桥南,87.0,东南,3
1900,泉州桥南,81.0,南,2
3000,泉州桥南,94.0,东 东南,3
2500,泉州桥南,116.0,东南,3
2200,泉州桥南,101.0,东南,3
2500,泉州桥南,91.0,南,3
2200,泉州桥南,130.0,东北,3
2300,泉州桥南,94.0,南,3
1200,泉州桥南,40.0,南,1
2400,泉州桥南,83.0,南,3
1500,泉州桥南,41.0,东南,1
2800,泉州桥南,114.0,东 东南,4
2300,泉州桥南,94.0,南,3
2300,泉州桥南,118.0,东南,3
1900,泉州桥南,54.0,南,2
1500,泉州桥南,98.0,东南,2
2300,泉州桥南,75.0,南,2
900,泉州桥南,40.0,南,1
2200,泉州桥南,38.0,南,1
2500,泉州桥南,95.0,东南,3
2200,站前大道,52.0,东,3
1600,站前大道,69.0,南,2
880,站前大道,35.0,东南,1
1300,站前大道,89.0,东南,3
1000,站前大道,150.0,南,4
2400,站前大道,86.0,南,3
2750,站前大道,130.0,南,3
2300,站前大道,86.0,南,3
1000,站前大道,123.0,南,3
1000,站前大道,140.0,西北,4
3300,站前大道,139.0,南,4
1000,站前大道,89.0,东南,3
2500,站前大道,86.0,东南,3
1200,站前大道,121.0,东南,3
1300,站前大道,164.38,东南,5
1000,站前大道,140.0,东北,4
1200,站前大道,110.0,东南,3
3300,站前大道,140.0,北,4
500,站前大道,25.0,东,1
2500,站前大道,122.0,南,3
800,站前大道,122.0,北,3
3000,站前大道,122.0,南,3
3500,站前大道,142.0,东南,4
2500,站前大道,63.0,东,3
2500,站前大道,105.0,南,3
2200,站前大道,80.0,南,3
2500,站前大道,52.0,南,3
1100,站前大道,127.0,南 北,4
2500,站前大道,87.0,南,3
2500,站前大道,128.0,东南,3
1200,南环路,45.0,东南,1
2000,南环路,104.0,南 北,3
2500,南环路,120.0,南,4
2000,南环路,68.0,南,4
2000,南环路,67.0,西北,3
1200,南环路,45.0,南,1
1100,南环路,44.0,北,1
1200,南环路,45.0,南,1
950,南环路,28.58,北,1
1600,南环路,99.0,西南,3
1900,南环路,105.0,南,3
900,南环路,30.0,东南,1
1100,南环路,43.0,东南,1
1200,南环路,45.0,东南,1
1400,南环路,41.77,南,1
2600,南环路,90.0,东南,3
1500,南环路,80.0,北,3
1100,南环路,44.0,东北,1
1800,南环路,58.0,南,2
1700,南环路,89.0,东南,2
7000,南环路,300.0,南 北,6
2300,南环路,78.0,西南,2
900,南环路,26.18,北,1
300,南环路,13.75,西北,1
200,南环路,13.75,南,1
1000,南环路,38.0,北,1
2100,南环路,100.0,东南,3
1300,南环路,42.0,南,1
700,南环路,35.0,西南,1
1700,南环路,103.83,西南,3
2100,江北大道,142.5,南 北,4
1700,江北大道,107.0,南 北,3
2200,江北大道,95.0,东南 南,3
2000,江北大道,99.73,东南 南,3
2500,江北大道,104.0,南 北,3
2300,江北大道,117.0,南 北,4
2000,江北大道,89.42,南,3
1900,江北大道,86.0,东南,3
1500,江北大道,110.0,南,3
1300,江北大道,105.0,南,3
800,江北大道,62.0,南 北,1
2000,江北大道,166.0,南 北,4
1800,江北大道,128.0,东南 南,3
500,江北大道,90.0,南 北,3
1000,江北大道,90.0,北,3
850,江北大道,105.0,南,3
2500,江北大道,110.0,东南,3
2000,江北大道,90.0,东南,3
1700,江北大道,90.0,南 北,3
700,江北大道,75.0,南 北,2
900,江北大道,89.0,南,3
1800,江北大道,85.0,南,2
1500,江北大道,77.0,南,2
2200,江北大道,133.6,东南 南,4
2000,江北大道,95.0,南 北,3
1400,江北大道,125.0,南,3
1500,江北大道,137.78,南 北,3
2800,西湖,102.0,东南,3
3800,西湖,87.54,南,4
2000,西湖,70.0,南 北,1
2500,西湖,116.0,东南,4
2500,西湖,100.0,东北,1
